year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank
2012,bosnia and herzegovina,greece,1,BA,BIH,GR,GRC,64,17.0
2012,bosnia and herzegovina,hungary,0,BA,BIH,HU,HUN,19,24.0
2012,bosnia and herzegovina,iceland,0,BA,BIH,IS,ISL,46,19.0
2012,bosnia and herzegovina,ireland,0,BA,BIH,IE,IRL,46,20.0
2012,bosnia and herzegovina,italy,0,BA,BIH,IT,ITA,101,9.0
2012,bosnia and herzegovina,lithuania,0,BA,BIH,LT,LTU,70,14.0
2012,bosnia and herzegovina,malta,0,BA,BIH,MT,MLT,41,21.0
2012,bosnia and herzegovina,"moldova, republic of",0,BA,BIH,MD,MDA,81,11.0
2012,bosnia and herzegovina,norway,0,BA,BIH,NO,NOR,7,26.0
2012,bosnia and herzegovina,romania,0,BA,BIH,RO,ROU,71,13.0
2012,bosnia and herzegovina,russian federation,3,BA,BIH,RU,RUS,259,2.0
2012,bosnia and herzegovina,serbia,10,BA,BIH,RS,SRB,214,3.0
2012,bosnia and herzegovina,spain,5,BA,BIH,ES,ESP,97,10.0
2012,bosnia and herzegovina,sweden,8,BA,BIH,SE,SWE,372,1.0
2012,bosnia and herzegovina,turkey,4,BA,BIH,TR,TUR,112,7.0
2012,bosnia and herzegovina,ukraine,0,BA,BIH,UA,UKR,65,16.0
2012,bosnia and herzegovina,united kingdom,0,BA,BIH,GB,GBR,12,25.0
2012,bulgaria,albania,4,BG,BGR,AL,ALB,146,5.0
2012,bulgaria,azerbaijan,10,BG,BGR,AZ,AZE,150,4.0
2012,bulgaria,bosnia and herzegovina,0,BG,BGR,BA,BIH,55,18.0
2012,bulgaria,cyprus,0,BG,BGR,CY,CYP,65,15.0
2012,bulgaria,denmark,0,BG,BGR,DK,DNK,21,22.0
2012,bulgaria,estonia,0,BG,BGR,EE,EST,120,6.0
2012,bulgaria,north macedonia,2,BG,BGR,MK,MKD,71,12.0
2012,bulgaria,france,0,BG,BGR,FR,FRA,21,23.0
2012,bulgaria,germany,0,BG,BGR,DE,DEU,110,8.0
2012,bulgaria,greece,1,BG,BGR,GR,GRC,64,17.0
2012,bulgaria,hungary,0,BG,BGR,HU,HUN,19,24.0
2012,bulgaria,iceland,0,BG,BGR,IS,ISL,46,19.0
2012,bulgaria,ireland,0,BG,BGR,IE,IRL,46,20.0
2012,bulgaria,italy,0,BG,BGR,IT,ITA,101,9.0
2012,bulgaria,lithuania,5,BG,BGR,LT,LTU,70,14.0
2012,bulgaria,malta,0,BG,BGR,MT,MLT,41,21.0
2012,bulgaria,"moldova, republic of",0,BG,BGR,MD,MDA,81,11.0
2012,bulgaria,norway,0,BG,BGR,NO,NOR,7,26.0
2012,bulgaria,romania,0,BG,BGR,RO,ROU,71,13.0
2012,bulgaria,russian federation,6,BG,BGR,RU,RUS,259,2.0
2012,bulgaria,serbia,12,BG,BGR,RS,SRB,214,3.0
2012,bulgaria,spain,3,BG,BGR,ES,ESP,97,10.0
2012,bulgaria,sweden,8,BG,BGR,SE,SWE,372,1.0
2012,bulgaria,turkey,7,BG,BGR,TR,TUR,112,7.0
2012,bulgaria,ukraine,0,BG,BGR,UA,UKR,65,16.0
2012,bulgaria,united kingdom,0,BG,BGR,GB,GBR,12,25.0
2012,croatia,albania,5,HR,HRV,AL,ALB,146,5.0
2012,croatia,azerbaijan,0,HR,HRV,AZ,AZE,150,4.0
2012,croatia,bosnia and herzegovina,10,HR,HRV,BA,BIH,55,18.0
2012,croatia,cyprus,0,HR,HRV,CY,CYP,65,15.0
2012,croatia,denmark,0,HR,HRV,DK,DNK,21,22.0
2012,croatia,estonia,0,HR,HRV,EE,EST,120,6.0
2012,croatia,north macedonia,8,HR,HRV,MK,MKD,71,12.0
2012,croatia,france,0,HR,HRV,FR,FRA,21,23.0
2012,croatia,germany,4,HR,HRV,DE,DEU,110,8.0
2012,croatia,greece,0,HR,HRV,GR,GRC,64,17.0
2012,croatia,hungary,0,HR,HRV,HU,HUN,19,24.0
2012,croatia,iceland,0,HR,HRV,IS,ISL,46,19.0
2012,croatia,ireland,3,HR,HRV,IE,IRL,46,20.0
2012,croatia,italy,2,HR,HRV,IT,ITA,101,9.0
2012,croatia,lithuania,0,HR,HRV,LT,LTU,70,14.0
2012,croatia,malta,0,HR,HRV,MT,MLT,41,21.0
2012,croatia,"moldova, republic of",1,HR,HRV,MD,MDA,81,11.0
2012,croatia,norway,0,HR,HRV,NO,NOR,7,26.0
2012,croatia,romania,0,HR,HRV,RO,ROU,71,13.0
2012,croatia,russian federation,6,HR,HRV,RU,RUS,259,2.0
2012,croatia,serbia,12,HR,HRV,RS,SRB,214,3.0
2012,croatia,spain,0,HR,HRV,ES,ESP,97,10.0
2012,croatia,sweden,7,HR,HRV,SE,SWE,372,1.0
2012,croatia,turkey,0,HR,HRV,TR,TUR,112,7.0
2012,croatia,ukraine,0,HR,HRV,UA,UKR,65,16.0
2012,croatia,united kingdom,0,HR,HRV,GB,GBR,12,25.0
2012,cyprus,albania,4,CY,CYP,AL,ALB,146,5.0
2012,cyprus,azerbaijan,8,CY,CYP,AZ,AZE,150,4.0
2012,cyprus,bosnia and herzegovina,0,CY,CYP,BA,BIH,55,18.0
2012,cyprus,denmark,0,CY,CYP,DK,DNK,21,22.0
2012,cyprus,estonia,0,CY,CYP,EE,EST,120,6.0
2012,cyprus,north macedonia,0,CY,CYP,MK,MKD,71,12.0
2012,cyprus,france,0,CY,CYP,FR,FRA,21,23.0
2012,cyprus,germany,0,CY,CYP,DE,DEU,110,8.0
2012,cyprus,greece,12,CY,CYP,GR,GRC,64,17.0
2012,cyprus,hungary,0,CY,CYP,HU,HUN,19,24.0
2012,cyprus,iceland,1,CY,CYP,IS,ISL,46,19.0
2012,cyprus,ireland,0,CY,CYP,IE,IRL,46,20.0
2012,cyprus,italy,2,CY,CYP,IT,ITA,101,9.0
2012,cyprus,lithuania,0,CY,CYP,LT,LTU,70,14.0
2012,cyprus,malta,0,CY,CYP,MT,MLT,41,21.0
2012,cyprus,"moldova, republic of",0,CY,CYP,MD,MDA,81,11.0
2012,cyprus,norway,0,CY,CYP,NO,NOR,7,26.0
2012,cyprus,romania,3,CY,CYP,RO,ROU,71,13.0
2012,cyprus,russian federation,5,CY,CYP,RU,RUS,259,2.0
2012,cyprus,serbia,7,CY,CYP,RS,SRB,214,3.0
2012,cyprus,spain,6,CY,CYP,ES,ESP,97,10.0
2012,cyprus,sweden,10,CY,CYP,SE,SWE,372,1.0
2012,cyprus,turkey,0,CY,CYP,TR,TUR,112,7.0
2012,cyprus,ukraine,0,CY,CYP,UA,UKR,65,16.0
2012,cyprus,united kingdom,0,CY,CYP,GB,GBR,12,25.0
2012,denmark,albania,5,DK,DNK,AL,ALB,146,5.0
2012,denmark,azerbaijan,0,DK,DNK,AZ,AZE,150,4.0
2012,denmark,bosnia and herzegovina,0,DK,DNK,BA,BIH,55,18.0
2012,denmark,cyprus,0,DK,DNK,CY,CYP,65,15.0
2012,denmark,estonia,0,DK,DNK,EE,EST,120,6.0
2012,denmark,north macedonia,0,DK,DNK,MK,MKD,71,12.0
2012,denmark,france,0,DK,DNK,FR,FRA,21,23.0
2012,denmark,germany,10,DK,DNK,DE,DEU,110,8.0
2012,denmark,greece,0,DK,DNK,GR,GRC,64,17.0
2012,denmark,hungary,0,DK,DNK,HU,HUN,19,24.0
2012,denmark,iceland,6,DK,DNK,IS,ISL,46,19.0
2012,denmark,ireland,4,DK,DNK,IE,IRL,46,20.0
2012,denmark,italy,3,DK,DNK,IT,ITA,101,9.0
2012,denmark,lithuania,0,DK,DNK,LT,LTU,70,14.0
2012,denmark,malta,0,DK,DNK,MT,MLT,41,21.0
2012,denmark,"moldova, republic of",7,DK,DNK,MD,MDA,81,11.0
2012,denmark,norway,0,DK,DNK,NO,NOR,7,26.0
2012,denmark,romania,1,DK,DNK,RO,ROU,71,13.0
2012,denmark,russian federation,8,DK,DNK,RU,RUS,259,2.0
2012,denmark,serbia,0,DK,DNK,RS,SRB,214,3.0
2012,denmark,spain,0,DK,DNK,ES,ESP,97,10.0
2012,denmark,sweden,12,DK,DNK,SE,SWE,372,1.0
2012,denmark,turkey,2,DK,DNK,TR,TUR,112,7.0
2012,denmark,ukraine,0,DK,DNK,UA,UKR,65,16.0
2012,denmark,united kingdom,0,DK,DNK,GB,GBR,12,25.0
2012,estonia,albania,0,EE,EST,AL,ALB,146,5.0
2012,estonia,azerbaijan,0,EE,EST,AZ,AZE,150,4.0
2012,estonia,bosnia and herzegovina,0,EE,EST,BA,BIH,55,18.0
2012,estonia,cyprus,0,EE,EST,CY,CYP,65,15.0
2012,estonia,denmark,2,EE,EST,DK,DNK,21,22.0
2012,estonia,north macedonia,0,EE,EST,MK,MKD,71,12.0
2012,estonia,france,0,EE,EST,FR,FRA,21,23.0
2012,estonia,germany,10,EE,EST,DE,DEU,110,8.0
2012,estonia,greece,0,EE,EST,GR,GRC,64,17.0
2012,estonia,hungary,0,EE,EST,HU,HUN,19,24.0
2012,estonia,iceland,6,EE,EST,IS,ISL,46,19.0
2012,estonia,ireland,0,EE,EST,IE,IRL,46,20.0
2012,estonia,italy,7,EE,EST,IT,ITA,101,9.0
2012,estonia,lithuania,3,EE,EST,LT,LTU,70,14.0
2012,estonia,malta,0,EE,EST,MT,MLT,41,21.0
2012,estonia,"moldova, republic of",0,EE,EST,MD,MDA,81,11.0
2012,estonia,norway,0,EE,EST,NO,NOR,7,26.0
2012,estonia,romania,0,EE,EST,RO,ROU,71,13.0
2012,estonia,russian federation,8,EE,EST,RU,RUS,259,2.0
2012,estonia,serbia,0,EE,EST,RS,SRB,214,3.0
2012,estonia,spain,4,EE,EST,ES,ESP,97,10.0
2012,estonia,sweden,12,EE,EST,SE,SWE,372,1.0
2012,estonia,turkey,0,EE,EST,TR,TUR,112,7.0
2012,estonia,ukraine,1,EE,EST,UA,UKR,65,16.0
2012,estonia,united kingdom,5,EE,EST,GB,GBR,12,25.0
2012,north macedonia,albania,12,MK,MKD,AL,ALB,146,5.0
2012,north macedonia,azerbaijan,2,MK,MKD,AZ,AZE,150,4.0
2012,north macedonia,bosnia and herzegovina,7,MK,MKD,BA,BIH,55,18.0
2012,north macedonia,cyprus,0,MK,MKD,CY,CYP,65,15.0
2012,north macedonia,denmark,0,MK,MKD,DK,DNK,21,22.0
2012,north macedonia,estonia,0,MK,MKD,EE,EST,120,6.0
2012,north macedonia,france,0,MK,MKD,FR,FRA,21,23.0
2012,north macedonia,germany,0,MK,MKD,DE,DEU,110,8.0
2012,north macedonia,greece,0,MK,MKD,GR,GRC,64,17.0
2012,north macedonia,hungary,0,MK,MKD,HU,HUN,19,24.0
2012,north macedonia,iceland,0,MK,MKD,IS,ISL,46,19.0
2012,north macedonia,ireland,0,MK,MKD,IE,IRL,46,20.0
2012,north macedonia,italy,5,MK,MKD,IT,ITA,101,9.0
2012,north macedonia,lithuania,0,MK,MKD,LT,LTU,70,14.0
2012,north macedonia,malta,1,MK,MKD,MT,MLT,41,21.0
2012,north macedonia,"moldova, republic of",0,MK,MKD,MD,MDA,81,11.0
2012,north macedonia,norway,0,MK,MKD,NO,NOR,7,26.0
2012,north macedonia,romania,0,MK,MKD,RO,ROU,71,13.0
2012,north macedonia,russian federation,4,MK,MKD,RU,RUS,259,2.0
2012,north macedonia,serbia,10,MK,MKD,RS,SRB,214,3.0
2012,north macedonia,spain,0,MK,MKD,ES,ESP,97,10.0
2012,north macedonia,sweden,6,MK,MKD,SE,SWE,372,1.0
2012,north macedonia,turkey,8,MK,MKD,TR,TUR,112,7.0
2012,north macedonia,ukraine,3,MK,MKD,UA,UKR,65,16.0
2012,north macedonia,united kingdom,0,MK,MKD,GB,GBR,12,25.0
2012,finland,albania,6,FI,FIN,AL,ALB,146,5.0
2012,finland,azerbaijan,0,FI,FIN,AZ,AZE,150,4.0
2012,finland,bosnia and herzegovina,0,FI,FIN,BA,BIH,55,18.0
2012,finland,cyprus,0,FI,FIN,CY,CYP,65,15.0
2012,finland,denmark,5,FI,FIN,DK,DNK,21,22.0
2012,finland,estonia,10,FI,FIN,EE,EST,120,6.0
2012,finland,north macedonia,0,FI,FIN,MK,MKD,71,12.0
2012,finland,france,0,FI,FIN,FR,FRA,21,23.0
2012,finland,germany,1,FI,FIN,DE,DEU,110,8.0
2012,finland,greece,0,FI,FIN,GR,GRC,64,17.0
2012,finland,hungary,0,FI,FIN,HU,HUN,19,24.0
2012,finland,iceland,7,FI,FIN,IS,ISL,46,19.0
2012,finland,ireland,4,FI,FIN,IE,IRL,46,20.0
2012,finland,italy,0,FI,FIN,IT,ITA,101,9.0
2012,finland,lithuania,0,FI,FIN,LT,LTU,70,14.0
2012,finland,malta,0,FI,FIN,MT,MLT,41,21.0
2012,finland,"moldova, republic of",0,FI,FIN,MD,MDA,81,11.0
2012,finland,norway,0,FI,FIN,NO,NOR,7,26.0
2012,finland,romania,0,FI,FIN,RO,ROU,71,13.0
2012,finland,russian federation,8,FI,FIN,RU,RUS,259,2.0
2012,finland,serbia,2,FI,FIN,RS,SRB,214,3.0
2012,finland,spain,3,FI,FIN,ES,ESP,97,10.0
2012,finland,sweden,12,FI,FIN,SE,SWE,372,1.0
2012,finland,turkey,0,FI,FIN,TR,TUR,112,7.0
2012,finland,ukraine,0,FI,FIN,UA,UKR,65,16.0
2012,finland,united kingdom,0,FI,FIN,GB,GBR,12,25.0
2012,france,albania,0,FR,FRA,AL,ALB,146,5.0
2012,france,azerbaijan,0,FR,FRA,AZ,AZE,150,4.0
2012,france,bosnia and herzegovina,0,FR,FRA,BA,BIH,55,18.0
2012,france,cyprus,0,FR,FRA,CY,CYP,65,15.0
2012,france,denmark,0,FR,FRA,DK,DNK,21,22.0
2012,france,estonia,10,FR,FRA,EE,EST,120,6.0
2012,france,north macedonia,0,FR,FRA,MK,MKD,71,12.0
2012,france,germany,7,FR,FRA,DE,DEU,110,8.0
2012,france,greece,0,FR,FRA,GR,GRC,64,17.0
2012,france,hungary,0,FR,FRA,HU,HUN,19,24.0
2012,france,iceland,0,FR,FRA,IS,ISL,46,19.0
2012,france,ireland,0,FR,FRA,IE,IRL,46,20.0
2012,france,italy,1,FR,FRA,IT,ITA,101,9.0
2012,france,lithuania,3,FR,FRA,LT,LTU,70,14.0
2012,france,malta,0,FR,FRA,MT,MLT,41,21.0
2012,france,"moldova, republic of",0,FR,FRA,MD,MDA,81,11.0
2012,france,norway,0,FR,FRA,NO,NOR,7,26.0
2012,france,romania,2,FR,FRA,RO,ROU,71,13.0
2012,france,russian federation,4,FR,FRA,RU,RUS,259,2.0
2012,france,serbia,8,FR,FRA,RS,SRB,214,3.0
2012,france,spain,6,FR,FRA,ES,ESP,97,10.0
2012,france,sweden,12,FR,FRA,SE,SWE,372,1.0
2012,france,turkey,5,FR,FRA,TR,TUR,112,7.0
2012,france,ukraine,0,FR,FRA,UA,UKR,65,16.0
2012,france,united kingdom,0,FR,FRA,GB,GBR,12,25.0
2012,georgia,albania,3,GE,GEO,AL,ALB,146,5.0
2012,georgia,azerbaijan,10,GE,GEO,AZ,AZE,150,4.0
2012,georgia,bosnia and herzegovina,0,GE,GEO,BA,BIH,55,18.0
2012,georgia,cyprus,0,GE,GEO,CY,CYP,65,15.0
2012,georgia,denmark,0,GE,GEO,DK,DNK,21,22.0
2012,georgia,estonia,0,GE,GEO,EE,EST,120,6.0
2012,georgia,north macedonia,0,GE,GEO,MK,MKD,71,12.0
2012,georgia,france,0,GE,GEO,FR,FRA,21,23.0
2012,georgia,germany,2,GE,GEO,DE,DEU,110,8.0
2012,georgia,greece,1,GE,GEO,GR,GRC,64,17.0
2012,georgia,hungary,0,GE,GEO,HU,HUN,19,24.0
2012,georgia,iceland,0,GE,GEO,IS,ISL,46,19.0
2012,georgia,ireland,0,GE,GEO,IE,IRL,46,20.0
2012,georgia,italy,4,GE,GEO,IT,ITA,101,9.0
2012,georgia,lithuania,12,GE,GEO,LT,LTU,70,14.0
2012,georgia,malta,0,GE,GEO,MT,MLT,41,21.0
2012,georgia,"moldova, republic of",0,GE,GEO,MD,MDA,81,11.0
2012,georgia,norway,0,GE,GEO,NO,NOR,7,26.0
2012,georgia,romania,0,GE,GEO,RO,ROU,71,13.0
2012,georgia,russian federation,5,GE,GEO,RU,RUS,259,2.0
2012,georgia,serbia,0,GE,GEO,RS,SRB,214,3.0
2012,georgia,spain,0,GE,GEO,ES,ESP,97,10.0
2012,georgia,sweden,8,GE,GEO,SE,SWE,372,1.0
2012,georgia,turkey,7,GE,GEO,TR,TUR,112,7.0
2012,georgia,ukraine,6,GE,GEO,UA,UKR,65,16.0
2012,georgia,united kingdom,0,GE,GEO,GB,GBR,12,25.0
2012,germany,albania,6,DE,DEU,AL,ALB,146,5.0
2012,germany,azerbaijan,0,DE,DEU,AZ,AZE,150,4.0
2012,germany,bosnia and herzegovina,0,DE,DEU,BA,BIH,55,18.0
2012,germany,cyprus,0,DE,DEU,CY,CYP,65,15.0
2012,germany,denmark,5,DE,DEU,DK,DNK,21,22.0
2012,germany,estonia,4,DE,DEU,EE,EST,120,6.0
2012,germany,north macedonia,0,DE,DEU,MK,MKD,71,12.0
2012,germany,france,0,DE,DEU,FR,FRA,21,23.0
2012,germany,greece,1,DE,DEU,GR,GRC,64,17.0
2012,germany,hungary,0,DE,DEU,HU,HUN,19,24.0
2012,germany,iceland,3,DE,DEU,IS,ISL,46,19.0
2012,germany,ireland,0,DE,DEU,IE,IRL,46,20.0
2012,germany,italy,2,DE,DEU,IT,ITA,101,9.0
2012,germany,lithuania,0,DE,DEU,LT,LTU,70,14.0
2012,germany,malta,0,DE,DEU,MT,MLT,41,21.0
2012,germany,"moldova, republic of",0,DE,DEU,MD,MDA,81,11.0
2012,germany,norway,0,DE,DEU,NO,NOR,7,26.0
2012,germany,romania,0,DE,DEU,RO,ROU,71,13.0
2012,germany,russian federation,7,DE,DEU,RU,RUS,259,2.0
2012,germany,serbia,10,DE,DEU,RS,SRB,214,3.0
2012,germany,spain,0,DE,DEU,ES,ESP,97,10.0
2012,germany,sweden,12,DE,DEU,SE,SWE,372,1.0
2012,germany,turkey,8,DE,DEU,TR,TUR,112,7.0
2012,germany,ukraine,0,DE,DEU,UA,UKR,65,16.0
2012,germany,united kingdom,0,DE,DEU,GB,GBR,12,25.0
2012,greece,albania,10,GR,GRC,AL,ALB,146,5.0
2012,greece,azerbaijan,5,GR,GRC,AZ,AZE,150,4.0
2012,greece,bosnia and herzegovina,0,GR,GRC,BA,BIH,55,18.0
2012,greece,cyprus,12,GR,GRC,CY,CYP,65,15.0
2012,greece,denmark,0,GR,GRC,DK,DNK,21,22.0
2012,greece,estonia,0,GR,GRC,EE,EST,120,6.0
2012,greece,north macedonia,0,GR,GRC,MK,MKD,71,12.0
2012,greece,france,0,GR,GRC,FR,FRA,21,23.0
2012,greece,germany,0,GR,GRC,DE,DEU,110,8.0
2012,greece,hungary,0,GR,GRC,HU,HUN,19,24.0
2012,greece,iceland,0,GR,GRC,IS,ISL,46,19.0
2012,greece,ireland,0,GR,GRC,IE,IRL,46,20.0
2012,greece,italy,3,GR,GRC,IT,ITA,101,9.0
2012,greece,lithuania,0,GR,GRC,LT,LTU,70,14.0
2012,greece,malta,0,GR,GRC,MT,MLT,41,21.0
2012,greece,"moldova, republic of",2,GR,GRC,MD,MDA,81,11.0
2012,greece,norway,0,GR,GRC,NO,NOR,7,26.0
2012,greece,romania,7,GR,GRC,RO,ROU,71,13.0
2012,greece,russian federation,4,GR,GRC,RU,RUS,259,2.0
2012,greece,serbia,8,GR,GRC,RS,SRB,214,3.0
2012,greece,spain,0,GR,GRC,ES,ESP,97,10.0
2012,greece,sweden,6,GR,GRC,SE,SWE,372,1.0
2012,greece,turkey,0,GR,GRC,TR,TUR,112,7.0
2012,greece,ukraine,1,GR,GRC,UA,UKR,65,16.0
2012,greece,united kingdom,0,GR,GRC,GB,GBR,12,25.0
2012,hungary,albania,8,HU,HUN,AL,ALB,146,5.0
2012,hungary,azerbaijan,0,HU,HUN,AZ,AZE,150,4.0
2012,hungary,bosnia and herzegovina,0,HU,HUN,BA,BIH,55,18.0
2012,hungary,cyprus,0,HU,HUN,CY,CYP,65,15.0
2012,hungary,denmark,0,HU,HUN,DK,DNK,21,22.0
2012,hungary,estonia,0,HU,HUN,EE,EST,120,6.0
2012,hungary,north macedonia,0,HU,HUN,MK,MKD,71,12.0
2012,hungary,france,0,HU,HUN,FR,FRA,21,23.0
2012,hungary,germany,10,HU,HUN,DE,DEU,110,8.0
2012,hungary,greece,0,HU,HUN,GR,GRC,64,17.0
2012,hungary,iceland,6,HU,HUN,IS,ISL,46,19.0
2012,hungary,ireland,0,HU,HUN,IE,IRL,46,20.0
2012,hungary,italy,5,HU,HUN,IT,ITA,101,9.0
2012,hungary,lithuania,0,HU,HUN,LT,LTU,70,14.0
2012,hungary,malta,0,HU,HUN,MT,MLT,41,21.0
2012,hungary,"moldova, republic of",2,HU,HUN,MD,MDA,81,11.0
2012,hungary,norway,0,HU,HUN,NO,NOR,7,26.0
2012,hungary,romania,0,HU,HUN,RO,ROU,71,13.0
2012,hungary,russian federation,7,HU,HUN,RU,RUS,259,2.0
2012,hungary,serbia,4,HU,HUN,RS,SRB,214,3.0
2012,hungary,spain,1,HU,HUN,ES,ESP,97,10.0
2012,hungary,sweden,12,HU,HUN,SE,SWE,372,1.0
2012,hungary,turkey,3,HU,HUN,TR,TUR,112,7.0
2012,hungary,ukraine,0,HU,HUN,UA,UKR,65,16.0
2012,hungary,united kingdom,0,HU,HUN,GB,GBR,12,25.0
2012,iceland,albania,0,IS,ISL,AL,ALB,146,5.0
2012,iceland,azerbaijan,0,IS,ISL,AZ,AZE,150,4.0
2012,iceland,bosnia and herzegovina,0,IS,ISL,BA,BIH,55,18.0
2012,iceland,cyprus,8,IS,ISL,CY,CYP,65,15.0
2012,iceland,denmark,5,IS,ISL,DK,DNK,21,22.0
2012,iceland,estonia,10,IS,ISL,EE,EST,120,6.0
2012,iceland,north macedonia,0,IS,ISL,MK,MKD,71,12.0
2012,iceland,france,6,IS,ISL,FR,FRA,21,23.0
2012,iceland,germany,0,IS,ISL,DE,DEU,110,8.0
2012,iceland,greece,0,IS,ISL,GR,GRC,64,17.0
2012,iceland,hungary,0,IS,ISL,HU,HUN,19,24.0
2012,iceland,ireland,4,IS,ISL,IE,IRL,46,20.0
2012,iceland,italy,0,IS,ISL,IT,ITA,101,9.0
2012,iceland,lithuania,0,IS,ISL,LT,LTU,70,14.0
2012,iceland,malta,0,IS,ISL,MT,MLT,41,21.0
2012,iceland,"moldova, republic of",0,IS,ISL,MD,MDA,81,11.0
2012,iceland,norway,1,IS,ISL,NO,NOR,7,26.0
2012,iceland,romania,0,IS,ISL,RO,ROU,71,13.0
2012,iceland,russian federation,7,IS,ISL,RU,RUS,259,2.0
2012,iceland,serbia,3,IS,ISL,RS,SRB,214,3.0
2012,iceland,spain,2,IS,ISL,ES,ESP,97,10.0
2012,iceland,sweden,12,IS,ISL,SE,SWE,372,1.0
2012,iceland,turkey,0,IS,ISL,TR,TUR,112,7.0
2012,iceland,ukraine,0,IS,ISL,UA,UKR,65,16.0
2012,iceland,united kingdom,0,IS,ISL,GB,GBR,12,25.0
2012,ireland,albania,0,IE,IRL,AL,ALB,146,5.0
2012,ireland,azerbaijan,1,IE,IRL,AZ,AZE,150,4.0
2012,ireland,bosnia and herzegovina,0,IE,IRL,BA,BIH,55,18.0
2012,ireland,cyprus,0,IE,IRL,CY,CYP,65,15.0
2012,ireland,denmark,0,IE,IRL,DK,DNK,21,22.0
2012,ireland,estonia,8,IE,IRL,EE,EST,120,6.0
2012,ireland,north macedonia,0,IE,IRL,MK,MKD,71,12.0
2012,ireland,france,0,IE,IRL,FR,FRA,21,23.0
2012,ireland,germany,10,IE,IRL,DE,DEU,110,8.0
2012,ireland,greece,0,IE,IRL,GR,GRC,64,17.0
2012,ireland,hungary,0,IE,IRL,HU,HUN,19,24.0
2012,ireland,iceland,0,IE,IRL,IS,ISL,46,19.0
2012,ireland,italy,2,IE,IRL,IT,ITA,101,9.0
2012,ireland,lithuania,7,IE,IRL,LT,LTU,70,14.0
2012,ireland,malta,0,IE,IRL,MT,MLT,41,21.0
2012,ireland,"moldova, republic of",0,IE,IRL,MD,MDA,81,11.0
2012,ireland,norway,0,IE,IRL,NO,NOR,7,26.0
2012,ireland,romania,5,IE,IRL,RO,ROU,71,13.0
2012,ireland,russian federation,6,IE,IRL,RU,RUS,259,2.0
2012,ireland,serbia,0,IE,IRL,RS,SRB,214,3.0
2012,ireland,spain,0,IE,IRL,ES,ESP,97,10.0
2012,ireland,sweden,12,IE,IRL,SE,SWE,372,1.0
2012,ireland,turkey,0,IE,IRL,TR,TUR,112,7.0
2012,ireland,ukraine,3,IE,IRL,UA,UKR,65,16.0
2012,ireland,united kingdom,4,IE,IRL,GB,GBR,12,25.0
2012,israel,albania,0,IL,ISR,AL,ALB,146,5.0
2012,israel,azerbaijan,8,IL,ISR,AZ,AZE,150,4.0
2012,israel,bosnia and herzegovina,0,IL,ISR,BA,BIH,55,18.0
2012,israel,cyprus,3,IL,ISR,CY,CYP,65,15.0
2012,israel,denmark,0,IL,ISR,DK,DNK,21,22.0
2012,israel,estonia,0,IL,ISR,EE,EST,120,6.0
2012,israel,north macedonia,0,IL,ISR,MK,MKD,71,12.0
2012,israel,france,0,IL,ISR,FR,FRA,21,23.0
2012,israel,germany,0,IL,ISR,DE,DEU,110,8.0
2012,israel,greece,2,IL,ISR,GR,GRC,64,17.0
2012,israel,hungary,0,IL,ISR,HU,HUN,19,24.0
2012,israel,iceland,0,IL,ISR,IS,ISL,46,19.0
2012,israel,ireland,0,IL,ISR,IE,IRL,46,20.0
2012,israel,italy,4,IL,ISR,IT,ITA,101,9.0
2012,israel,lithuania,0,IL,ISR,LT,LTU,70,14.0
2012,israel,malta,0,IL,ISR,MT,MLT,41,21.0
2012,israel,"moldova, republic of",5,IL,ISR,MD,MDA,81,11.0
2012,israel,norway,0,IL,ISR,NO,NOR,7,26.0
2012,israel,romania,6,IL,ISR,RO,ROU,71,13.0
2012,israel,russian federation,7,IL,ISR,RU,RUS,259,2.0
2012,israel,serbia,0,IL,ISR,RS,SRB,214,3.0
2012,israel,spain,10,IL,ISR,ES,ESP,97,10.0
2012,israel,sweden,12,IL,ISR,SE,SWE,372,1.0
2012,israel,turkey,1,IL,ISR,TR,TUR,112,7.0
2012,israel,ukraine,0,IL,ISR,UA,UKR,65,16.0
2012,israel,united kingdom,0,IL,ISR,GB,GBR,12,25.0
2012,italy,albania,12,IT,ITA,AL,ALB,146,5.0
2012,italy,azerbaijan,0,IT,ITA,AZ,AZE,150,4.0
2012,italy,bosnia and herzegovina,0,IT,ITA,BA,BIH,55,18.0
2012,italy,cyprus,5,IT,ITA,CY,CYP,65,15.0
2012,italy,denmark,2,IT,ITA,DK,DNK,21,22.0
2012,italy,estonia,0,IT,ITA,EE,EST,120,6.0
2012,italy,north macedonia,1,IT,ITA,MK,MKD,71,12.0
2012,italy,france,0,IT,ITA,FR,FRA,21,23.0
2012,italy,germany,8,IT,ITA,DE,DEU,110,8.0
2012,italy,greece,0,IT,ITA,GR,GRC,64,17.0
2012,italy,hungary,0,IT,ITA,HU,HUN,19,24.0
2012,italy,iceland,0,IT,ITA,IS,ISL,46,19.0
2012,italy,ireland,0,IT,ITA,IE,IRL,46,20.0
2012,italy,lithuania,0,IT,ITA,LT,LTU,70,14.0
2012,italy,malta,0,IT,ITA,MT,MLT,41,21.0
2012,italy,"moldova, republic of",4,IT,ITA,MD,MDA,81,11.0
2012,italy,norway,0,IT,ITA,NO,NOR,7,26.0
2012,italy,romania,7,IT,ITA,RO,ROU,71,13.0
