year,from_country,to_country,points,from_code2,from_code3,to_code2,to_code3,total_points,rank,Country_code2_x,Voting_Languages,Country,Artist,Language_sung,Year,Country_code2_y,Country_code3,Contains_English,Contains_NonEnglish,Official_languages,Contains_Multiple_Languages,Number_of_Languages,Contains_Own_Language,Contains_Voting_Language,gender
1998,france,cyprus,0,FR,FRA,CY,CYP,37,11.0,FR,breton corsican french,cyprus,Michael Hajiyanni,['greek'],1998,CY,CYP,False,True,greek turkish,False,1,True,False,male
1998,france,estonia,0,FR,FRA,EE,EST,36,12.0,FR,breton corsican french,estonia,Koit Toome,['estonian'],1998,EE,EST,False,True,võro estonian,False,1,True,False,male
1998,france,north macedonia,0,FR,FRA,MK,MKD,16,19.0,FR,breton corsican french,north macedonia,Vlado Janevski,['macedonian'],1998,MK,MKD,False,True,macedonian albanian,False,1,True,False,male
1998,france,finland,0,FR,FRA,FI,FIN,22,15.0,FR,breton corsican french,finland,Edea,['finnish'],1998,FI,FIN,False,True,finnish swedish,False,1,True,False,group
1998,france,germany,0,FR,FRA,DE,DEU,86,7.0,FR,breton corsican french,germany,Guildo Horn feat. Die Orthopädischen Strümpfe,['german'],1998,DE,DEU,False,True,german,False,1,True,False,group
1998,france,greece,0,FR,FRA,GR,GRC,12,20.0,FR,breton corsican french,greece,Thalassa,['greek'],1998,GR,GRC,False,True,greek,False,1,True,False,group
1998,france,hungary,1,FR,FRA,HU,HUN,4,23.0,FR,breton corsican french,hungary,Charlie,['hungarian'],1998,HU,HUN,False,True,hungarian,False,1,True,False,male
1998,france,ireland,0,FR,FRA,IE,IRL,64,9.0,FR,breton corsican french,ireland,Dawn Martin,['english'],1998,IE,IRL,True,False,irish english,False,1,True,False,female
1998,france,israel,12,FR,FRA,IL,ISR,172,1.0,FR,breton corsican french,israel,Dana International,['hebrew'],1998,IL,ISR,False,True,hebrew,False,1,True,False,female
1998,france,malta,6,FR,FRA,MT,MLT,165,3.0,FR,breton corsican french,malta,Chiara,['english'],1998,MT,MLT,True,False,maltese english,False,1,True,False,female
1998,france,norway,0,FR,FRA,NO,NOR,79,8.0,FR,breton corsican french,norway,Lars A. Fredriksen,['norwegian'],1998,NO,NOR,False,True,norwegian sami languages,False,1,True,False,male
1998,france,poland,2,FR,FRA,PL,POL,19,17.0,FR,breton corsican french,poland,Sixteen,['polish'],1998,PL,POL,False,True,polish,False,1,True,False,group
1998,france,portugal,10,FR,FRA,PT,PRT,36,13.0,FR,breton corsican french,portugal,Alma Lusa,['portuguese'],1998,PT,PRT,False,True,portuguese,False,1,True,False,group
1998,france,romania,0,FR,FRA,RO,ROU,6,22.0,FR,breton corsican french,romania,Mălina Olinescu,['romanian'],1998,RO,ROU,False,True,romanian,False,1,True,False,female
1998,france,slovakia,0,FR,FRA,SK,SVK,8,21.0,FR,breton corsican french,slovakia,Katarína Hasprová,['slovak'],1998,SK,SVK,False,True,slovak,False,1,True,False,female
1998,france,slovenia,0,FR,FRA,SI,SVN,17,18.0,FR,breton corsican french,slovenia,Vili Resnik,['slovene'],1998,SI,SVN,False,True,slovenian slovene,False,1,True,False,male
1998,france,spain,4,FR,FRA,ES,ESP,21,16.0,FR,breton corsican french,spain,Mikel Herzog,['spanish'],1998,ES,ESP,False,True,spanish,False,1,True,False,male
1998,france,sweden,0,FR,FRA,SE,SWE,53,10.0,FR,breton corsican french,sweden,Jill Johnson,['swedish'],1998,SE,SWE,False,True,swedish,False,1,True,False,female
1998,france,switzerland,0,FR,FRA,CH,CHE,0,25.0,FR,breton corsican french,switzerland,Gunvor,['german'],1998,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,female
1998,france,netherlands,5,FR,FRA,NL,NLD,150,4.0,FR,breton corsican french,netherlands,Edsilia Rombley,['dutch'],1998,NL,NLD,False,True,dutch frisian in the province friesland,False,1,True,False,female
1998,france,turkey,0,FR,FRA,TR,TUR,25,14.0,FR,breton corsican french,turkey,Tüzmen,['turkish'],1998,TR,TUR,False,True,turkish,False,1,True,False,male
1998,france,united kingdom,3,FR,FRA,GB,GBR,166,2.0,FR,breton corsican french,united kingdom,Imaani,['english'],1998,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
1998,germany,belgium,4,DE,DEU,BE,BEL,122,6.0,DE,german,belgium,Mélanie Cohl,['french'],1998,BE,BEL,False,True,dutch french german,False,1,True,False,female
1998,germany,croatia,10,DE,DEU,HR,HRV,131,5.0,DE,german,croatia,Danijela,['croatian'],1998,HR,HRV,False,True,croatian,False,1,True,False,female
1998,germany,cyprus,0,DE,DEU,CY,CYP,37,11.0,DE,german,cyprus,Michael Hajiyanni,['greek'],1998,CY,CYP,False,True,greek turkish,False,1,True,False,male
1998,germany,estonia,0,DE,DEU,EE,EST,36,12.0,DE,german,estonia,Koit Toome,['estonian'],1998,EE,EST,False,True,võro estonian,False,1,True,False,male
1998,germany,north macedonia,0,DE,DEU,MK,MKD,16,19.0,DE,german,north macedonia,Vlado Janevski,['macedonian'],1998,MK,MKD,False,True,macedonian albanian,False,1,True,False,male
1998,germany,finland,0,DE,DEU,FI,FIN,22,15.0,DE,german,finland,Edea,['finnish'],1998,FI,FIN,False,True,finnish swedish,False,1,True,False,group
1998,germany,france,0,DE,DEU,FR,FRA,3,24.0,DE,german,france,Marie Line,['french'],1998,FR,FRA,False,True,breton corsican french,False,1,True,False,female
1998,germany,greece,0,DE,DEU,GR,GRC,12,20.0,DE,german,greece,Thalassa,['greek'],1998,GR,GRC,False,True,greek,False,1,True,False,group
1998,germany,hungary,0,DE,DEU,HU,HUN,4,23.0,DE,german,hungary,Charlie,['hungarian'],1998,HU,HUN,False,True,hungarian,False,1,True,False,male
1998,germany,ireland,2,DE,DEU,IE,IRL,64,9.0,DE,german,ireland,Dawn Martin,['english'],1998,IE,IRL,True,False,irish english,False,1,True,False,female
1998,germany,israel,7,DE,DEU,IL,ISR,172,1.0,DE,german,israel,Dana International,['hebrew'],1998,IL,ISR,False,True,hebrew,False,1,True,False,female
1998,germany,malta,8,DE,DEU,MT,MLT,165,3.0,DE,german,malta,Chiara,['english'],1998,MT,MLT,True,False,maltese english,False,1,True,False,female
1998,germany,norway,3,DE,DEU,NO,NOR,79,8.0,DE,german,norway,Lars A. Fredriksen,['norwegian'],1998,NO,NOR,False,True,norwegian sami languages,False,1,True,False,male
1998,germany,poland,5,DE,DEU,PL,POL,19,17.0,DE,german,poland,Sixteen,['polish'],1998,PL,POL,False,True,polish,False,1,True,False,group
1998,germany,portugal,0,DE,DEU,PT,PRT,36,13.0,DE,german,portugal,Alma Lusa,['portuguese'],1998,PT,PRT,False,True,portuguese,False,1,True,False,group
1998,germany,romania,0,DE,DEU,RO,ROU,6,22.0,DE,german,romania,Mălina Olinescu,['romanian'],1998,RO,ROU,False,True,romanian,False,1,True,False,female
1998,germany,slovakia,0,DE,DEU,SK,SVK,8,21.0,DE,german,slovakia,Katarína Hasprová,['slovak'],1998,SK,SVK,False,True,slovak,False,1,True,False,female
1998,germany,slovenia,0,DE,DEU,SI,SVN,17,18.0,DE,german,slovenia,Vili Resnik,['slovene'],1998,SI,SVN,False,True,slovenian slovene,False,1,True,False,male
1998,germany,spain,0,DE,DEU,ES,ESP,21,16.0,DE,german,spain,Mikel Herzog,['spanish'],1998,ES,ESP,False,True,spanish,False,1,True,False,male
1998,germany,sweden,0,DE,DEU,SE,SWE,53,10.0,DE,german,sweden,Jill Johnson,['swedish'],1998,SE,SWE,False,True,swedish,False,1,True,False,female
1998,germany,switzerland,0,DE,DEU,CH,CHE,0,25.0,DE,german,switzerland,Gunvor,['german'],1998,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,True,female
1998,germany,netherlands,6,DE,DEU,NL,NLD,150,4.0,DE,german,netherlands,Edsilia Rombley,['dutch'],1998,NL,NLD,False,True,dutch frisian in the province friesland,False,1,True,False,female
1998,germany,turkey,12,DE,DEU,TR,TUR,25,14.0,DE,german,turkey,Tüzmen,['turkish'],1998,TR,TUR,False,True,turkish,False,1,True,False,male
1998,germany,united kingdom,1,DE,DEU,GB,GBR,166,2.0,DE,german,united kingdom,Imaani,['english'],1998,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
1998,greece,belgium,4,GR,GRC,BE,BEL,122,6.0,GR,greek,belgium,Mélanie Cohl,['french'],1998,BE,BEL,False,True,dutch french german,False,1,True,False,female
1998,greece,croatia,5,GR,GRC,HR,HRV,131,5.0,GR,greek,croatia,Danijela,['croatian'],1998,HR,HRV,False,True,croatian,False,1,True,False,female
1998,greece,cyprus,12,GR,GRC,CY,CYP,37,11.0,GR,greek,cyprus,Michael Hajiyanni,['greek'],1998,CY,CYP,False,True,greek turkish,False,1,True,True,male
1998,greece,estonia,0,GR,GRC,EE,EST,36,12.0,GR,greek,estonia,Koit Toome,['estonian'],1998,EE,EST,False,True,võro estonian,False,1,True,False,male
1998,greece,north macedonia,0,GR,GRC,MK,MKD,16,19.0,GR,greek,north macedonia,Vlado Janevski,['macedonian'],1998,MK,MKD,False,True,macedonian albanian,False,1,True,False,male
1998,greece,finland,0,GR,GRC,FI,FIN,22,15.0,GR,greek,finland,Edea,['finnish'],1998,FI,FIN,False,True,finnish swedish,False,1,True,False,group
1998,greece,france,0,GR,GRC,FR,FRA,3,24.0,GR,greek,france,Marie Line,['french'],1998,FR,FRA,False,True,breton corsican french,False,1,True,False,female
1998,greece,germany,3,GR,GRC,DE,DEU,86,7.0,GR,greek,germany,Guildo Horn feat. Die Orthopädischen Strümpfe,['german'],1998,DE,DEU,False,True,german,False,1,True,False,group
1998,greece,hungary,0,GR,GRC,HU,HUN,4,23.0,GR,greek,hungary,Charlie,['hungarian'],1998,HU,HUN,False,True,hungarian,False,1,True,False,male
1998,greece,ireland,0,GR,GRC,IE,IRL,64,9.0,GR,greek,ireland,Dawn Martin,['english'],1998,IE,IRL,True,False,irish english,False,1,True,False,female
1998,greece,israel,10,GR,GRC,IL,ISR,172,1.0,GR,greek,israel,Dana International,['hebrew'],1998,IL,ISR,False,True,hebrew,False,1,True,False,female
1998,greece,malta,6,GR,GRC,MT,MLT,165,3.0,GR,greek,malta,Chiara,['english'],1998,MT,MLT,True,False,maltese english,False,1,True,False,female
1998,greece,norway,0,GR,GRC,NO,NOR,79,8.0,GR,greek,norway,Lars A. Fredriksen,['norwegian'],1998,NO,NOR,False,True,norwegian sami languages,False,1,True,False,male
1998,greece,poland,0,GR,GRC,PL,POL,19,17.0,GR,greek,poland,Sixteen,['polish'],1998,PL,POL,False,True,polish,False,1,True,False,group
1998,greece,portugal,1,GR,GRC,PT,PRT,36,13.0,GR,greek,portugal,Alma Lusa,['portuguese'],1998,PT,PRT,False,True,portuguese,False,1,True,False,group
1998,greece,romania,0,GR,GRC,RO,ROU,6,22.0,GR,greek,romania,Mălina Olinescu,['romanian'],1998,RO,ROU,False,True,romanian,False,1,True,False,female
1998,greece,slovakia,0,GR,GRC,SK,SVK,8,21.0,GR,greek,slovakia,Katarína Hasprová,['slovak'],1998,SK,SVK,False,True,slovak,False,1,True,False,female
1998,greece,slovenia,2,GR,GRC,SI,SVN,17,18.0,GR,greek,slovenia,Vili Resnik,['slovene'],1998,SI,SVN,False,True,slovenian slovene,False,1,True,False,male
1998,greece,spain,0,GR,GRC,ES,ESP,21,16.0,GR,greek,spain,Mikel Herzog,['spanish'],1998,ES,ESP,False,True,spanish,False,1,True,False,male
1998,greece,sweden,0,GR,GRC,SE,SWE,53,10.0,GR,greek,sweden,Jill Johnson,['swedish'],1998,SE,SWE,False,True,swedish,False,1,True,False,female
1998,greece,switzerland,0,GR,GRC,CH,CHE,0,25.0,GR,greek,switzerland,Gunvor,['german'],1998,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,female
1998,greece,netherlands,8,GR,GRC,NL,NLD,150,4.0,GR,greek,netherlands,Edsilia Rombley,['dutch'],1998,NL,NLD,False,True,dutch frisian in the province friesland,False,1,True,False,female
1998,greece,turkey,0,GR,GRC,TR,TUR,25,14.0,GR,greek,turkey,Tüzmen,['turkish'],1998,TR,TUR,False,True,turkish,False,1,True,False,male
1998,greece,united kingdom,7,GR,GRC,GB,GBR,166,2.0,GR,greek,united kingdom,Imaani,['english'],1998,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
1998,hungary,belgium,3,HU,HUN,BE,BEL,122,6.0,HU,hungarian,belgium,Mélanie Cohl,['french'],1998,BE,BEL,False,True,dutch french german,False,1,True,False,female
1998,hungary,croatia,0,HU,HUN,HR,HRV,131,5.0,HU,hungarian,croatia,Danijela,['croatian'],1998,HR,HRV,False,True,croatian,False,1,True,False,female
1998,hungary,cyprus,1,HU,HUN,CY,CYP,37,11.0,HU,hungarian,cyprus,Michael Hajiyanni,['greek'],1998,CY,CYP,False,True,greek turkish,False,1,True,False,male
1998,hungary,estonia,4,HU,HUN,EE,EST,36,12.0,HU,hungarian,estonia,Koit Toome,['estonian'],1998,EE,EST,False,True,võro estonian,False,1,True,False,male
1998,hungary,north macedonia,0,HU,HUN,MK,MKD,16,19.0,HU,hungarian,north macedonia,Vlado Janevski,['macedonian'],1998,MK,MKD,False,True,macedonian albanian,False,1,True,False,male
1998,hungary,finland,0,HU,HUN,FI,FIN,22,15.0,HU,hungarian,finland,Edea,['finnish'],1998,FI,FIN,False,True,finnish swedish,False,1,True,False,group
1998,hungary,france,0,HU,HUN,FR,FRA,3,24.0,HU,hungarian,france,Marie Line,['french'],1998,FR,FRA,False,True,breton corsican french,False,1,True,False,female
1998,hungary,germany,0,HU,HUN,DE,DEU,86,7.0,HU,hungarian,germany,Guildo Horn feat. Die Orthopädischen Strümpfe,['german'],1998,DE,DEU,False,True,german,False,1,True,False,group
1998,hungary,greece,0,HU,HUN,GR,GRC,12,20.0,HU,hungarian,greece,Thalassa,['greek'],1998,GR,GRC,False,True,greek,False,1,True,False,group
1998,hungary,ireland,6,HU,HUN,IE,IRL,64,9.0,HU,hungarian,ireland,Dawn Martin,['english'],1998,IE,IRL,True,False,irish english,False,1,True,False,female
1998,hungary,israel,0,HU,HUN,IL,ISR,172,1.0,HU,hungarian,israel,Dana International,['hebrew'],1998,IL,ISR,False,True,hebrew,False,1,True,False,female
1998,hungary,malta,7,HU,HUN,MT,MLT,165,3.0,HU,hungarian,malta,Chiara,['english'],1998,MT,MLT,True,False,maltese english,False,1,True,False,female
1998,hungary,norway,5,HU,HUN,NO,NOR,79,8.0,HU,hungarian,norway,Lars A. Fredriksen,['norwegian'],1998,NO,NOR,False,True,norwegian sami languages,False,1,True,False,male
1998,hungary,poland,2,HU,HUN,PL,POL,19,17.0,HU,hungarian,poland,Sixteen,['polish'],1998,PL,POL,False,True,polish,False,1,True,False,group
1998,hungary,portugal,0,HU,HUN,PT,PRT,36,13.0,HU,hungarian,portugal,Alma Lusa,['portuguese'],1998,PT,PRT,False,True,portuguese,False,1,True,False,group
1998,hungary,romania,0,HU,HUN,RO,ROU,6,22.0,HU,hungarian,romania,Mălina Olinescu,['romanian'],1998,RO,ROU,False,True,romanian,False,1,True,False,female
1998,hungary,slovakia,0,HU,HUN,SK,SVK,8,21.0,HU,hungarian,slovakia,Katarína Hasprová,['slovak'],1998,SK,SVK,False,True,slovak,False,1,True,False,female
1998,hungary,slovenia,0,HU,HUN,SI,SVN,17,18.0,HU,hungarian,slovenia,Vili Resnik,['slovene'],1998,SI,SVN,False,True,slovenian slovene,False,1,True,False,male
1998,hungary,spain,0,HU,HUN,ES,ESP,21,16.0,HU,hungarian,spain,Mikel Herzog,['spanish'],1998,ES,ESP,False,True,spanish,False,1,True,False,male
1998,hungary,sweden,8,HU,HUN,SE,SWE,53,10.0,HU,hungarian,sweden,Jill Johnson,['swedish'],1998,SE,SWE,False,True,swedish,False,1,True,False,female
1998,hungary,switzerland,0,HU,HUN,CH,CHE,0,25.0,HU,hungarian,switzerland,Gunvor,['german'],1998,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,female
1998,hungary,netherlands,12,HU,HUN,NL,NLD,150,4.0,HU,hungarian,netherlands,Edsilia Rombley,['dutch'],1998,NL,NLD,False,True,dutch frisian in the province friesland,False,1,True,False,female
1998,hungary,turkey,0,HU,HUN,TR,TUR,25,14.0,HU,hungarian,turkey,Tüzmen,['turkish'],1998,TR,TUR,False,True,turkish,False,1,True,False,male
1998,hungary,united kingdom,10,HU,HUN,GB,GBR,166,2.0,HU,hungarian,united kingdom,Imaani,['english'],1998,GB,GBR,True,False,none english has de facto status,False,1,True,False,female
1998,ireland,belgium,7,IE,IRL,BE,BEL,122,6.0,IE,irish english,belgium,Mélanie Cohl,['french'],1998,BE,BEL,False,True,dutch french german,False,1,True,False,female
1998,ireland,croatia,3,IE,IRL,HR,HRV,131,5.0,IE,irish english,croatia,Danijela,['croatian'],1998,HR,HRV,False,True,croatian,False,1,True,False,female
1998,ireland,cyprus,0,IE,IRL,CY,CYP,37,11.0,IE,irish english,cyprus,Michael Hajiyanni,['greek'],1998,CY,CYP,False,True,greek turkish,False,1,True,False,male
1998,ireland,estonia,1,IE,IRL,EE,EST,36,12.0,IE,irish english,estonia,Koit Toome,['estonian'],1998,EE,EST,False,True,võro estonian,False,1,True,False,male
1998,ireland,north macedonia,0,IE,IRL,MK,MKD,16,19.0,IE,irish english,north macedonia,Vlado Janevski,['macedonian'],1998,MK,MKD,False,True,macedonian albanian,False,1,True,False,male
1998,ireland,finland,0,IE,IRL,FI,FIN,22,15.0,IE,irish english,finland,Edea,['finnish'],1998,FI,FIN,False,True,finnish swedish,False,1,True,False,group
1998,ireland,france,0,IE,IRL,FR,FRA,3,24.0,IE,irish english,france,Marie Line,['french'],1998,FR,FRA,False,True,breton corsican french,False,1,True,False,female
1998,ireland,germany,8,IE,IRL,DE,DEU,86,7.0,IE,irish english,germany,Guildo Horn feat. Die Orthopädischen Strümpfe,['german'],1998,DE,DEU,False,True,german,False,1,True,False,group
1998,ireland,greece,0,IE,IRL,GR,GRC,12,20.0,IE,irish english,greece,Thalassa,['greek'],1998,GR,GRC,False,True,greek,False,1,True,False,group
1998,ireland,hungary,0,IE,IRL,HU,HUN,4,23.0,IE,irish english,hungary,Charlie,['hungarian'],1998,HU,HUN,False,True,hungarian,False,1,True,False,male
1998,ireland,israel,6,IE,IRL,IL,ISR,172,1.0,IE,irish english,israel,Dana International,['hebrew'],1998,IL,ISR,False,True,hebrew,False,1,True,False,female
1998,ireland,malta,12,IE,IRL,MT,MLT,165,3.0,IE,irish english,malta,Chiara,['english'],1998,MT,MLT,True,False,maltese english,False,1,True,True,female
1998,ireland,norway,4,IE,IRL,NO,NOR,79,8.0,IE,irish english,norway,Lars A. Fredriksen,['norwegian'],1998,NO,NOR,False,True,norwegian sami languages,False,1,True,False,male
1998,ireland,poland,0,IE,IRL,PL,POL,19,17.0,IE,irish english,poland,Sixteen,['polish'],1998,PL,POL,False,True,polish,False,1,True,False,group
1998,ireland,portugal,0,IE,IRL,PT,PRT,36,13.0,IE,irish english,portugal,Alma Lusa,['portuguese'],1998,PT,PRT,False,True,portuguese,False,1,True,False,group
1998,ireland,romania,0,IE,IRL,RO,ROU,6,22.0,IE,irish english,romania,Mălina Olinescu,['romanian'],1998,RO,ROU,False,True,romanian,False,1,True,False,female
1998,ireland,slovakia,0,IE,IRL,SK,SVK,8,21.0,IE,irish english,slovakia,Katarína Hasprová,['slovak'],1998,SK,SVK,False,True,slovak,False,1,True,False,female
1998,ireland,slovenia,0,IE,IRL,SI,SVN,17,18.0,IE,irish english,slovenia,Vili Resnik,['slovene'],1998,SI,SVN,False,True,slovenian slovene,False,1,True,False,male
1998,ireland,spain,0,IE,IRL,ES,ESP,21,16.0,IE,irish english,spain,Mikel Herzog,['spanish'],1998,ES,ESP,False,True,spanish,False,1,True,False,male
1998,ireland,sweden,2,IE,IRL,SE,SWE,53,10.0,IE,irish english,sweden,Jill Johnson,['swedish'],1998,SE,SWE,False,True,swedish,False,1,True,False,female
1998,ireland,switzerland,0,IE,IRL,CH,CHE,0,25.0,IE,irish english,switzerland,Gunvor,['german'],1998,CH,CHE,False,True,french bern fribourg geneva jura neuchâtel valais vaud german aargau appenzell ausserrhoden appenzell innerrhoden basel-landschaft basel-stadt bern fribourg glarus graubünden lucerne nidwalden obwalden saint gallen schaffhausen schwyz solothurn thurgau uri valais zug zürich italian ticino graubünden romansh graubünden,False,1,True,False,female
